Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
0.2042181484401226,0.14318426951766014,-0.6603730207681656,0.005433926922269166,0.048632517345249655,-0.014330849163234233,-0.9986910009384156
