Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
-0.0943488473445177,0.12251098394393921,-0.7692268049716949,0.06136505555361509,0.01081715094856918,-0.2500822751224041,-0.966217486858368
