Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
-0.49250844687223433,0.14537072390317918,-0.946795244216919,0.01061893444508314,0.302560521364212,-0.02300986001268029,-0.9527932143211365
