Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
-0.4110298076272011,0.1451212102174759,-0.9253905576467514,0.0014535506314132362,0.00321416387334466,0.00027389096676415646,-0.9999936556816101
