Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
-0.22735980838537218,0.19076701387763023,1.1033218717575073,-0.2563654562830925,0.6982834619283677,-0.6670735853910447,-0.04109771765768528
