Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
-0.9702410626411438,0.17476526364684106,1.0876745450496674,-0.33439242243766787,0.6915267831087113,-0.6402834975719451,0.003085505426861346
