,Time,dt,_vrpnQuat_x,_vrpnQuat_y,_vrpnQuat_z,_vrpnQuat_w,_vrpnPos_x,_vrpnPos_y,_vrpnPos_z
0,0.0,0.02494028051919006,0.0001499439385952428,-0.033827878534793854,-0.011648666113615036,-0.9993597865104675,-0.5379359722137451,0.47063761949539185,-0.7837252616882324
1,0.02494028051919006,0.02494028051919006,0.0020306037944625077,-0.044610353943726734,-0.011112222495776793,-0.9991160663476286,-0.5347150974714541,0.46626169894631175,-0.8019738316433185
2,0.04988056103838012,0.02494028051919006,0.003629479647652454,-0.020064640706643815,-0.009804006245139774,-0.9997425540291892,-0.5390149852414996,0.4686993872675408,-0.766947594275655
3,0.07482084155757007,0.02494028051919006,0.002736542537654383,-0.015437590316568392,-0.007855174395829166,-0.9998595265904606,-0.540092765946837,0.4683295453776248,-0.7605289409089755
4,0.09976112207676013,0.02494028051919006,0.006348743118795499,-0.012565563439215829,-0.008717670373081474,-0.9998818010089665,-0.5401303599866647,0.4675085712658419,-0.7569886956715821
5,0.1247014025959502,0.02494028051919006,0.0037690325459720105,0.005437052682922445,-0.0035232257682870434,-0.99998244263825,-0.5443483681923733,0.4663223370842715,-0.7340397969284774
6,0.14964168311514026,0.02494028051919006,0.005415616054619839,0.009391244506911412,-0.004914615185116777,-0.9999348709455943,-0.5450440672868332,0.4665232667265383,-0.7294177713195249
7,0.17458196363433032,0.02494028051919006,0.004191005540636567,0.017279378477607004,-0.004481190465970168,-0.9998234904444531,-0.5475001074389759,0.46706805537543516,-0.7193573967327743
8,0.19952224415352038,0.02494028051919006,0.005916664479149786,0.023466664675093698,-0.005199246116087087,-0.9997042009898152,-0.5485501072940007,0.46672492199707194,-0.712097724169722
9,0.22446252467271022,0.02494028051919006,0.01959408450177412,0.011432404280697651,-0.009157059854707574,-0.9999156172893953,-0.5454570410127269,0.46641859279511,-0.7265536389283606
10,0.24940280519190028,0.02494028051919006,0.00846610660450846,0.03327332375455342,-0.006162526263937013,-0.9993889420400657,-0.5517260749490237,0.4676689285635252,-0.6990961600071729
11,0.27434308571109034,0.02494028051919006,0.009369755299866743,0.03739529253665636,-0.006438905470672856,-0.9992422179666615,-0.5530173630694517,0.46800120710100174,-0.693636780300779
12,0.2992833662302804,0.02494028051919006,0.012632229208695321,0.03705102006748777,-0.009956987130548238,-0.9992177774790281,-0.5532571112358309,0.46910226791708964,-0.6944616588951551
13,0.32422364674947046,0.02494028051919006,0.014843472454167504,0.038985041114990696,-0.008510518999268524,-0.9991954652889542,-0.5512916223037754,0.466266077455155,-0.6929482736629693
14,0.3491639272686605,0.02494028051919006,0.010147173453133545,0.055567381820252,-0.0061677929281866665,-0.9983806749650862,-0.5585377134767598,0.4683987289185828,-0.6708968480377954
15,0.3741042077878506,0.02494028051919006,0.013599868420338227,0.04771792465209871,-0.012733067899644531,-0.9988366769271393,-0.5567025407240496,0.4707339139541908,-0.6810499481434181
16,0.39904448830704065,0.02494028051919006,0.010060586295937242,0.06659119016358032,-0.005386459685665414,-0.9977107014686766,-0.5615078884736392,0.46812693725423415,-0.6571410577492949
17,0.4239847688262307,0.02494028051919006,0.002866391800719021,0.05897537552296843,-0.0020579032906107462,-0.9983896794404176,-0.5591444760529758,0.4664638678612868,-0.6698121814804158
18,0.44892504934542077,0.02494028051919006,0.00896873867039859,0.07713028254071305,-0.0035060046885001905,-0.9969695878305728,-0.5645137664661605,0.46786358000979256,-0.6434753885078421
19,0.47386532986461083,0.02494028051919006,0.017129067222213246,0.06307781608979329,-0.0037650600586130144,-0.9981151809265878,-0.5634393709519138,0.46849604617311874,-0.6569546495637795
20,0.49880561038380067,0.02494028051919006,0.008546287659966796,0.087370561266513,-0.0012074655551427215,-0.9961309987025992,-0.5673998506338916,0.46720265358070023,-0.6297305891710827
21,0.5237458909029907,0.02494028051919006,0.010066695356568497,0.08449589567671756,-0.0036398697136594874,-0.9964106180050392,-0.567098416207777,0.4692596434809079,-0.6331035155186873
22,0.5486861714221808,0.02494028051919006,0.007974589819468428,0.09673075436145649,-0.0032345605594123294,-0.9952698735341957,-0.5708978720236046,0.46882224312747456,-0.6173279969945163
23,0.5736264519413709,0.02494028051919006,0.012987181379293727,0.09196906933478058,-0.004522584745015739,-0.9957327367558376,-0.5703316960276517,0.47014785462187025,-0.6207962701027028
24,0.5985667324605609,0.02494028051919006,0.0084202609715528,0.10401176553597262,-0.0020543856409826547,-0.9945363879988327,-0.5736262282364673,0.46838119493967806,-0.6070273212791361
25,0.623507012979751,0.02494028051919006,0.009087796454366392,0.10329163988576329,-0.001968594130730637,-0.9946152441037167,-0.5746774578754249,0.46977003053957134,-0.6077634128294771
