Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
-0.03913995910435915,0.2027826115489006,1.0491046953201293,-0.2981464305520058,0.6422021460533142,-0.6218242710828781,-0.334574191570282
