,Time,dt,_vrpnQuat_x,_vrpnQuat_y,_vrpnQuat_z,_vrpnQuat_w,_vrpnPos_x,_vrpnPos_y,_vrpnPos_z
0,0.0,0.008933043621927234,-0.026034526526927948,-0.11991555988788605,-0.1611320674419403,0.9792747497558594,0.6921942830085754,0.3538939654827118,-0.08073674142360687
1,0.008933043621927234,0.008933043621927234,-0.025845942775461105,-0.12118026990300951,-0.16116718088837403,0.979124695187533,0.6923106722505439,0.3536639476591349,-0.07939331199582012
2,0.017866087243854467,0.008933043621927234,-0.018340430934316886,-0.13459441455566495,-0.15049744897463824,0.9793473025910489,0.6933382783229483,0.3569374372682532,-0.07911077539173593
3,0.0267991308657817,0.008933043621927234,-0.02750461972089576,-0.1189316327420078,-0.16404761218534383,0.9789507120183291,0.6928679576624783,0.35199083699882866,-0.07933137707706614
4,0.035732174487708934,0.008933043621927234,-0.033442815751301556,-0.10635105594370904,-0.17047488070919758,0.978974528335151,0.6903872642894162,0.35149855587042417,-0.08222446819225812
5,0.04466521810963617,0.008933043621927234,-0.024462931150096578,-0.1218069275902316,-0.16145475775894533,0.9788083588748436,0.6922182897277886,0.3526384316128192,-0.0778027251398194
6,0.05359826173156343,0.008933043621927234,-0.04593412983678409,-0.0824846652616664,-0.1858545073100575,0.9793971534547379,0.6896719116318126,0.34803805917121294,-0.08998698054339542
7,0.06253130535349063,0.008933043621927234,0.005803138923136719,-0.17061036548169664,-0.1297094858399942,0.9789378251603724,0.6980502598575364,0.35820131961652873,-0.0676121387718686
8,0.0714643489754179,0.008933043621927234,-0.029241594200023886,-0.10907419366106075,-0.16968407320268658,0.9791329215194522,0.6924181887235905,0.35002181343788674,-0.08317047737835818
9,0.0803973925973451,0.008933043621927234,-0.0214130503089675,-0.12277671692740705,-0.1616168319046601,0.9789534698935172,0.6937007367231407,0.35125553436362683,-0.07986431797254841
10,0.08933043621927236,0.008933043621927234,-0.02059453045392972,-0.12402153042818095,-0.16153675638054033,0.9788252374557919,0.6936168920513702,0.3510394640690449,-0.0793743384877292
11,0.09826347984119957,0.008933043621927234,-0.01855376070009408,-0.12365763397408994,-0.16113311997098637,0.9789999509442447,0.6936806687740581,0.3513604237702507,-0.07952203911175086
12,0.10719652346312683,0.008933043621927234,-0.025274806224084012,-0.10847180553368911,-0.17392554938305868,0.9783801252388641,0.6914462649139547,0.3456271429726574,-0.08349360634460688
13,0.11612956708505409,0.008933043621927234,-0.045817595494616455,-0.09719296808779473,-0.1744127872401925,0.9789622464662028,0.6883309279256994,0.3543712133749087,-0.07718391555461063
14,0.1250626107069813,0.008933043621927234,-0.015458348693017218,-0.10867684004967729,-0.18013112873493933,0.9776209121015914,0.6920742226519049,0.3368255345216546,-0.08940804636810278
15,0.1339956543289085,0.008933043621927234,-0.030737346495137912,-0.1029316298884813,-0.17668917428556793,0.9783952704617619,0.689971800364887,0.3463836763318061,-0.08219659019847471
16,0.14292869795083576,0.008933043621927234,-0.019592388553703554,-0.10735502366320757,-0.1800171605596492,0.9775857431182544,0.691056031958542,0.34022746470003284,-0.08732541194218735
17,0.15186174157276303,0.008933043621927234,-0.028648654419159446,-0.1024624679648807,-0.1777633643934747,0.9783727137885159,0.6897330868288739,0.34563265645281993,-0.08113963790382181
18,0.16079478519469023,0.008933043621927234,-0.009931035693702217,-0.11189939315317107,-0.1838204316685564,0.9765680137628062,0.6915314282669497,0.335293190998939,-0.09201034631931354
19,0.16972782881661744,0.008933043621927234,-0.01632264990739282,-0.11000190843220264,-0.18032645282097745,0.9773015856230584,0.690984930139166,0.33803933514827994,-0.0889725198156707
20,0.1786608724385447,0.008933043621927234,-0.016468299974615054,-0.11073252638800891,-0.1801100036957517,0.97724722930676,0.6909165348268572,0.337785691084957,-0.08939127890025189
21,0.18759391606047196,0.008933043621927234,-0.01554579807217613,-0.11188239031126926,-0.1802183727504349,0.9771389918470709,0.6909197003062043,0.3369521650520748,-0.0903177323610753
22,0.19652695968239917,0.008933043621927234,-0.006430035973482075,-0.11754114069930491,-0.18334229088995052,0.9759589028709572,0.691627061537853,0.33155586778564694,-0.09639104932006301
23,0.20546000330432637,0.008933043621927234,-0.0362740992045299,-0.10082959041827463,-0.17197992064698062,0.9798322947780701,0.6892887499399454,0.3482788600920015,-0.07788470546486188
24,0.21439304692625363,0.008933043621927234,0.018847484807764856,-0.1316765213882933,-0.192574293248732,0.9727880252247785,0.6936473976849576,0.31745267911592956,-0.11214284605158177
25,0.2233260905481809,0.008933043621927234,-0.010409723663652901,-0.11531852331448611,-0.1807221318136724,0.9766705896274674,0.6916298160522814,0.33371698410106604,-0.09456894081892922
26,0.23225913417010816,0.008933043621927234,-0.002547818883654074,-0.12052116620028896,-0.1839199854477912,0.9755588308147202,0.6923226931669308,0.3281402580029256,-0.10035840577411327
27,0.24119217779203536,0.008933043621927234,0.0036640657083785253,-0.1221342604265487,-0.1839449705431337,0.9752851045585408,0.6942822853790056,0.3259223649526266,-0.10521190268743227
28,0.25012522141396254,0.008933043621927234,0.0008855062652240247,-0.12179487550103978,-0.18397309237885925,0.9753667594733787,0.693250562521276,0.3261301448364712,-0.10351983427525578
29,0.2590582650358898,0.008933043621927234,-0.019414739624973205,-0.1166172682796538,-0.18288724264808565,0.9763964232383637,0.6886918714645158,0.33148527803127964,-0.0916101112005532
30,0.26799130865781706,0.008933043621927234,0.045583639391367906,-0.15314238445347578,-0.17203962149446939,0.9727256366406283,0.7046866861710583,0.31764324511317876,-0.12428984395697526
31,0.2769243522797442,0.008933043621927234,0.008824210652507405,-0.13435998463013918,-0.17710644912462684,0.974712824030095,0.696572303563681,0.3241675414829025,-0.10840725129503521
32,0.2858573959016715,0.008933043621927234,0.011231328774053098,-0.11940820361446518,-0.19260993508837942,0.974243726151188,0.697815647934538,0.3159769612699269,-0.1218960999494447
