Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
-0.7832338029146194,0.20230962097644806,1.0619963705539703,-0.34867221921682356,0.6405485200881958,-0.5935882210731507,-0.34026215940713883
