Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
-0.20189832836389543,0.20238830029964447,1.0368370354175567,0.04531482174992561,0.7119294559955597,-0.6971278631687164,0.07152504146099091
