Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
0.2130887159705162,1.4306814908981322,-0.8042334890365601,-0.0007414433752728656,0.0006979670342389,0.00035621760482172247,-0.9999993419647217
