Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
0.14732957974076272,0.3943489509820938,-0.1027039235830307,-0.05200180783867836,-0.047688473016023636,0.5475516319274902,-0.8337918519973755
