Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
1.5724114215373992,-0.00013684832665603608,0.11159771621227264,0.00018204539534053766,9.931788619724102e-05,0.00062583600403741,-0.999999829530716
