Time,dt,quatx,quaty,quatz,quatw,quatx_filter,quaty_filter,quatz_filter,quatw_filter,posx,posy,posz,posx_filter,posy_filter,posz_filter,eulerx,eulery,eulerz,eulerx_filter,eulery_filter,eulerz_filter,wx,wy,wz,wx_filter,wy_filter,wz_filter,quatwTarget,quatxTarget,quatyTarget,quatzTarget,posxTarget,posyTarget,poszTarget
0.1339165671203795,0.0133916567120379,0.15172332568072533,0.07108027756577871,0.009247225554021183,0.985820529003685,0.15103114027511347,0.07201932629002637,0.015526925879492094,0.9857673992347493,0.817372975059121,0.1499766469087134,-0.4358947260199988,0.8172276319633263,0.16064389233001944,-0.435837391587081,0.3056570730541548,0.1434422308983292,-0.003371494909140349,0.30371785491535164,0.14705378569940564,0.00960675104462183,-0.010850093200921295,0.05818032258377971,0.12511852515051297,-0.00890026861877745,0.024336211872936057,0.10189807219666072,-,-,-,-,-,-,-
0.1473082238324176,0.0133916567120379,0.15103114027511347,0.0705756353724531,0.012084426572087545,0.9859323714096203,0.15100219835091744,0.07201932629002637,0.015526925879492094,0.9857445237444773,0.8183537867220247,0.1560732905247824,-0.43595718968469366,0.8168422518518326,0.16064389233001944,-0.4358947260199988,0.3038268866326961,0.1433058548674171,0.0025366222272786842,0.30343547928704817,0.14705378569940564,0.00960675104462183,-0.00958661787885672,0.015666756406312432,0.10189807219666072,-0.00890026861877745,0.024336211872936057,0.09346429743157483,-,-,-,-,-,-,-
0.1606998805444556,0.0133916567120379,0.1498271069211638,0.07008520090994058,0.01257047014570578,0.9861449619226188,0.15100219835091744,0.07201932629002637,0.016913312637966915,0.9857673992347493,0.8176795407320621,0.1564467497122454,-0.4354856250799488,0.8168422518518326,0.16189295123358896,-0.435837391587081,0.30128473882047313,0.14247667757395632,0.0038301041761688026,0.30343547928704817,0.1482810460555477,0.012785021418906695,-0.007456137182899536,0.015633193041761285,0.10205609483829939,-0.007540386757317495,0.024336211872936057,0.09346429743157483,-,-,-,-,-,-,-
0.1740915372564935,0.0133916567120379,0.1579973329283452,0.07525909161432749,0.029426601114892013,0.9841275258134694,0.15100219835091744,0.07201932629002637,0.016913312637966915,0.9857445237444773,0.818772695967363,0.17886430913353307,-0.4313162243094679,0.8163868686556817,0.16189295123358896,-0.4358947260199988,0.31563545475846944,0.1580853653993648,0.03457552665368713,0.30343547928704817,0.1482810460555477,0.012785021418906695,-0.01080506411536753,0.024531837274930135,0.15154635145024192,-0.007540386757317495,0.015666756406312432,0.08197656788478752,-,-,-,-,-,-,-
0.1874831939685314,0.0133916567120379,0.1499474980618841,0.06902784264956076,0.016913312637966915,0.9861363215193623,0.15100219835091744,0.07203523465553169,0.01897417313282941,0.9857445237444773,0.8174642232754933,0.16189295123358896,-0.4344517847519984,0.8163868686556817,0.16405998955222062,-0.4358947260199988,0.300892038431384,0.14168753922739308,0.012785021418906695,0.30343547928704817,0.14945248684313928,0.016734606744392977,-0.02788984975161195,0.02487719538751436,0.1503031124449462,-0.007456137182899536,0.015666756406312432,0.08197656788478752,-,-,-,-,-,-,-
0.2008748506805694,0.0133916567120379,0.151379035693767,0.07002725003259058,0.019800716482378484,0.9857933370803856,0.15076964918247274,0.07203523465553169,0.01897417313282941,0.9857187047931126,0.8172276319633263,0.16612019569173422,-0.43427828781842437,0.816237033482906,0.16405998955222062,-0.43595718968469366,0.30343547928704817,0.1445626138521252,0.018026514077501332,0.303381566754223,0.14945248684313928,0.016734606744392977,-0.003635698884895726,0.00969316112660188,0.0609456955745235,-0.007456137182899536,0.015633193041761285,0.08182202752589782,-,-,-,-,-,-,-
0.2142665073926074,0.0133916567120379,0.15241194768772237,0.06922533770756292,0.015526925879492094,0.9857673992347493,0.15100219835091744,0.07203523465553169,0.019800716482378484,0.9856726036098014,0.816237033482906,0.16064389233001944,-0.4335585626965386,0.815923764902986,0.16612019569173422,-0.4358947260199988,0.30611398941498624,0.14168672785914316,0.00960675104462183,0.303381566754223,0.14985646380195217,0.018026514077501332,-0.013588310023435994,0.06536059070896916,0.42858869290340385,-0.007540386757317495,0.015633193041761285,0.08182202752589782,-,-,-,-,-,-,-
0.2276581641046453,0.0133916567120379,0.15046913820261762,0.07150390673193097,0.026377040465308327,0.9856726036098014,0.15100219835091744,0.07203523465553169,0.02477935121391575,0.9856726036098014,0.8157847588372562,0.175010653543098,-0.4346824122913062,0.815923764902986,0.17319379157353645,-0.4358947260199988,0.3006653922894067,0.14945248684313928,0.03082847109525222,0.30295561621948996,0.14985646380195217,0.027929262639855068,-0.035116665191781624,0.08423206274606254,0.4824553995445273,-0.007540386757317495,0.014484017205939961,0.0609456955745235,-,-,-,-,-,-,-
0.2410498208166832,0.0133916567120379,0.1504887224455847,0.07053613291189359,0.02477935121391575,0.9857807982122339,0.15100219835091744,0.07217226550627293,0.026377040465308327,0.9856724557456276,0.8155679159785743,0.17319379157353645,-0.43436007906923835,0.8157847588372562,0.175010653543098,-0.4358947260199988,0.30092225595530975,0.14705378569940564,0.027929262639855068,0.3021159666217019,0.15006236000669926,0.03082847109525222,-0.016160868316706305,0.04544488692054635,0.2281480761665846,-0.007540386757317495,0.014007089890201907,0.03036058212365411,-,-,-,-,-,-,-
0.2544414775287212,0.0133916567120379,0.1516921834043577,0.07297386514194992,0.02789985418708801,0.9853354224002111,0.15100219835091744,0.07217226550627293,0.02789985418708801,0.985638645077898,0.8147870005053695,0.17797842183623383,-0.4353588809036326,0.8155679159785743,0.17797842183623383,-0.4358947260199988,0.30295561621948996,0.15286652137942447,0.03323592231253514,0.3021159666217019,0.15105138539039098,0.03323592231253514,-0.026609273394816644,0.010654595155358413,0.13137377739973946,-0.00890026861877745,0.014007089890201907,0.03036058212365411,-,-,-,-,-,-,-
0.2678331342407593,0.0133916567120379,0.15375405427814945,0.06774273762281707,0.01897417313282941,0.9856016401398302,0.15076964918247274,0.07203523465553169,0.028157529112507053,0.985638645077898,0.815923764902986,0.16405998955222062,-0.43259690059191214,0.8147870005053695,0.178249556699019,-0.4358615094951668,0.3083338825674704,0.13982458999824665,0.016734606744392977,0.30128473882047313,0.15106040898804807,0.034174928853854425,-0.025194216553699567,0.007789976505825191,0.11271674843049134,-0.00958661787885672,0.014007089890201907,0.03036058212365411,-,-,-,-,-,-,-
0.2812247909527972,0.0133916567120379,0.15076964918247274,0.07203523465553169,0.028157529112507053,0.9855387315614718,0.15076964918247274,0.07203523465553169,0.029426601114892013,0.9856016401398302,0.8138860362654301,0.178249556699019,-0.4352134411319353,0.8147870005053695,0.17886430913353307,-0.435837391587081,0.3010237633161692,0.15105138539039098,0.034174928853854425,0.30128473882047313,0.15106040898804807,0.03457552665368713,-0.0064085999022324355,0.014484017205939961,0.09346429743157483,-0.01080506411536753,0.014007089890201907,0.03036058212365411,-,-,-,-,-,-,-
0.2946164476648351,0.0133916567120379,0.14935725965142854,0.07217226550627293,0.0316233206686673,0.985638645077898,0.15076964918247274,0.07203523465553169,0.029426601114892013,0.9856016401398302,0.8136333365177945,0.18299914779434304,-0.4355666650789607,0.8138860362654301,0.17886430913353307,-0.435837391587081,0.29762942831892847,0.1523060544037942,0.04126874157070226,0.30128473882047313,0.15106040898804807,0.03457552665368713,-0.023063452330848697,0.005465297459557369,0.03036058212365398,-0.010850093200921295,0.013792730832307077,0.03036058212365411,-,-,-,-,-,-,-
0.3080081043768731,0.0133916567120379,0.15422506820822604,0.07469926922844776,0.033269498356812685,0.9846460216707271,0.1504887224455847,0.07203523465553169,0.029859884722445915,0.9856070637463963,0.8130924992031766,0.18572874469996217,-0.435837391587081,0.8136333365177945,0.18299914779434304,-0.4358615094951668,0.30732811365757273,0.15802351607521015,0.04302555468908942,0.3010237633161692,0.15230445709611473,0.037288047941179236,-0.02306345233084873,0.005465297459556491,0.03036058212365411,-0.013412657787796376,0.010654595155358413,0.03036058212365398,-,-,-,-,-,-,-
0.3213997610889111,0.0133916567120379,0.1591944186194275,0.07806608499612018,0.03547266218173757,0.9835164023500276,0.1504887224455847,0.07203523465553169,0.029859884722445915,0.9856070637463963,0.8118804268445022,0.19036104173976556,-0.4367840038061017,0.8135347608129273,0.18299914779434304,-0.4358615094951668,0.31715966568293563,0.16560861525089088,0.045559398152711594,0.3010237633161692,0.15230445709611473,0.037288047941179236,-0.0010747203774518572,0.010156591738178067,-0.0016328910048497396,-0.013588310023435994,0.010156591738178067,-0.00020862782324560734,-,-,-,-,-,-,-
0.3347914178009491,0.0133916567120379,0.1486601640848143,0.07201932629002637,0.032741522200338935,0.9857187047931126,0.15046913820261762,0.07217226550627293,0.029859884722445915,0.9856016401398302,0.812807313207493,0.1857742080778602,-0.43620588793954385,0.8130924992031766,0.18349792900254616,-0.4358615094951668,0.2960405243309121,0.15230445709611473,0.04365409161206024,0.30092225595530975,0.1523060544037942,0.037288047941179236,-0.007540386757317495,0.046044401574995314,-0.007524893835818697,-0.016160868316706305,0.00977111908374698,-0.0009931354793646,-,-,-,-,-,-,-
0.348183074512987,0.0133916567120379,0.15032845737056266,0.07346883551621701,0.034821010981859614,0.9852873602694187,0.15035974257029938,0.07265329195685921,0.029859884722445915,0.9855560475754471,0.8119046626283704,0.18876937840143895,-0.4360298631322539,0.812807313207493,0.18349792900254616,-0.4358615094951668,0.2991308441227898,0.15587546318972478,0.04711695670277116,0.300892038431384,0.15286652137942447,0.037288047941179236,-0.005978067764349646,0.045658928920566756,-0.007329779850975021,-0.019751889663071117,0.00969316112660188,-0.0014377770200064838,-,-,-,-,-,-,-
0.3615747312250249,0.0133916567120379,0.1474490829709301,0.07047297302843121,0.03574126787698936,0.9859081548370067,0.15035974257029938,0.07278479677114605,0.029859884722445915,0.9855387315614718,0.8119335005349764,0.18911388060764303,-0.43505039684357616,0.8119842547495616,0.18349792900254616,-0.4358615094951668,0.29313220656207495,0.15006236000669926,0.05027885353625372,0.300892038431384,0.15364372354458578,0.037288047941179236,0.00048759861551069233,0.00977111908374698,-0.0014377770200064838,-0.019751889663071117,0.007789976505825191,-0.001535454301932035,-,-,-,-,-,-,-
0.3749663879370629,0.0133916567120379,0.15994758854501792,0.08201189317005425,0.0344366241045122,0.9831098296821073,0.15035974257029938,0.07278479677114605,0.029859884722445915,0.9855387315614718,0.8119842547495616,0.19368756134696577,-0.43988440270534146,0.8119335005349764,0.18349792900254616,-0.435975628633577,0.3189092566565046,0.1731331582140525,0.0421166725397093,0.3006653922894067,0.15364372354458578,0.037288047941179236,-0.002496568602954532,-2.4353873324724104e-05,-0.00020862782324560734,-0.023063452330848697,0.006001063531668355,-0.0016328910048497396,-,-,-,-,-,-,-
0.3883580446491009,0.0133916567120379,0.15035974257029938,0.07322133625431662,0.03529553898774363,0.9852841258534973,0.15032845737056266,0.07278479677114605,0.029859884722445915,0.9855560475754471,0.8111628022827082,0.19081494078629938,-0.436018557619511,0.8119046626283704,0.18349792900254616,-0.436018557619511,0.29912294362702285,0.15552794842414297,0.048132509400693024,0.29948947584523955,0.15364372354458578,0.037288047941179236,-0.002077945473884114,0.013792730832307077,-0.002316170092673967,-0.02306345233084873,0.005797051158651138,-0.0020835278051208658,-,-,-,-,-,-,-
0.4017497013611388,0.0133916567120379,0.14985255944308024,0.07306509958136649,0.03587219820792762,0.9853521639734975,0.15032845737056266,0.07297256517219547,0.029859884722445915,0.9855560475754471,0.8107663606587638,0.1915514195846362,-0.435975628633577,0.8118804268445022,0.18349792900254616,-0.4360298631322539,0.29800065773399265,0.15536507711612302,0.04941051697257759,0.2991308441227898,0.15364372354458578,0.037288047941179236,0.0006158796978424071,0.014007089890201907,-0.0020835278051208658,-0.02306345233084873,0.005465297459557369,-0.002186163020297833,-,-,-,-,-,-,-
0.4151413580731767,0.0133916567120379,0.15162524014205486,0.07265329195685921,0.03258083238298703,0.9852257482835735,0.15032845737056266,0.07297386514194992,0.029859884722445915,0.9855387315614718,0.8099210517617492,0.18968739959384676,-0.4358615094951668,0.8111628022827082,0.18446302381067506,-0.4360856095460426,0.3021159666217019,0.15364372354458578,0.04268240873357598,0.2991308441227898,0.15437664012816743,0.037288047941179236,-0.029651998509968948,0.0010943788912131625,-0.002186163020297833,-0.02306345233084873,0.005465297459556491,-0.002316170092673967,-,-,-,-,-,-,-
0.4285330147852147,0.0133916567120379,0.14448997922863008,0.07278479677114605,0.042572611893784064,0.9859069895167771,0.14992284426878746,0.07297386514194992,0.029859884722445915,0.9855387315614718,0.8135347608129273,0.19667466454138474,-0.4360856095460426,0.8109613916066082,0.18446302381067506,-0.43620588793954385,0.2860412277888562,0.15645825900980803,0.06373301033771028,0.29912294362702285,0.15437664012816743,0.037288047941179236,-0.03502191723914808,0.0010610951939574837,-0.002593185416034367,-0.02306345233084873,0.0010943788912131625,-0.002593185416034367,-,-,-,-,-,-,-
0.4419246714972528,0.0133916567120379,0.1491538329202109,0.07303890346414034,0.03522745882299468,0.9854833731985742,0.14985255944308024,0.07297386514194992,0.029859884722445915,0.9855387315614718,0.8109613916066082,0.191620745608883,-0.43661794429929635,0.8107663606587638,0.18446302381067506,-0.4362091370588326,0.2966727381812708,0.1550868129815739,0.04824155921546147,0.2989299913716099,0.15437664012816743,0.037288047941179236,-0.013412657787796376,0.00040637714433718356,-0.0009931354793646,-0.023063452330848697,0.0010610951939574837,-0.0034651831651201217,-,-,-,-,-,-,-
0.4553163282092907,0.0133916567120379,0.1525378419633413,0.07437122653205343,0.03104843914411477,0.9850061532092065,0.14974059952306062,0.07297386514194992,0.029859884722445915,0.9855387315614718,0.8105287365450231,0.18778952509403282,-0.43729681330474524,0.8105287365450231,0.18446302381067506,-0.4362091370588326,0.3042207898540674,0.15662392871304753,0.038963625102691246,0.29800065773399265,0.15437664012816743,0.037288047941179236,-0.03650302239547187,0.005797051158651138,-0.0034651831651201217,-0.02306345233084873,0.00040637714433718356,-0.00396475231422941,-,-,-,-,-,-,-
0.4687079849213286,0.0133916567120379,0.14581835862704523,0.07135470538437984,0.03343570173117772,0.9861681226629496,0.14935725965142854,0.07303890346414034,0.029859884722445915,0.9855560475754471,0.8080604395988134,0.190929050431667,-0.43575147453674323,0.8099210517617492,0.18446302381067506,-0.4362091370588326,0.29014295970782156,0.15106040898804807,0.045672607731026105,0.29762942831892847,0.15437664012816743,0.037288047941179236,-0.04323680428768571,0.006001063531668355,-0.00396475231422941,-0.023063452330848697,0.00030292373231886036,-0.007329779850975021,-,-,-,-,-,-,-
0.4820996416333666,0.0133916567120379,0.14843804679312442,0.06389402224841118,0.050625855771774704,0.9855560475754471,0.1491538329202109,0.07303890346414034,0.029859884722445915,0.9855560475754471,0.8168522585673065,0.2031793758038875,-0.4294658441883794,0.8093848967634669,0.18446302381067506,-0.4362091370588326,0.29318708010631145,0.1414430361697141,0.08172682640985762,0.2973724958903996,0.15437664012816743,0.037288047941179236,-0.019751889663071117,0.00030292373231886036,-0.001535454301932035,-0.019751889663071117,-2.4353873324724104e-05,-0.007524893835818697,-,-,-,-,-,-,-
0.4954912983454046,0.0133916567120379,0.15375254311355674,0.08127398884692334,0.01844397976161827,0.9845884997467608,0.14909663976211698,0.07303890346414034,0.029859884722445915,0.9856070637463963,0.8082477372479768,0.17637522285734578,-0.4434458164324411,0.8093266544380304,0.18446302381067506,-0.4362812955646025,0.3088578271925222,0.16648247151837925,0.011486357863208063,0.29723157898920993,0.15437664012816743,0.037288047941179236,-0.03431533362077813,-0.004471012402550691,-0.03780087777987839,-0.019751889663071117,-0.0036707708285245583,-0.015268052321932011,-,-,-,-,-,-,-
0.5088829550574425,0.0133916567120379,0.14909663976211698,0.0738735080337667,0.029859884722445915,0.9856070637463963,0.1486601640848143,0.07303890346414034,0.02938450853317456,0.9856070637463963,0.8093266544380304,0.18489238141604117,-0.43792173344686214,0.8092254506089315,0.18446302381067506,-0.4362812955646025,0.2973724958903996,0.1551461744012128,0.037288047941179236,0.2966727381812708,0.15437664012816743,0.03651211122043829,-0.04301587157397658,-0.01799159657078791,-0.09555193002090322,-0.015471459022543009,-0.004471012402550691,-0.02750173532221764,-,-,-,-,-,-,-
0.5222746117694805,0.0133916567120379,0.14381155132301768,0.07072354133346564,0.02860401300476532,0.9866601384708636,0.14843804679312442,0.07297256517219547,0.02860401300476532,0.9857187047931126,0.8083389697940375,0.17939288254147281,-0.43729518740401563,0.8090110801946335,0.18349792900254616,-0.4362812955646025,0.28676017333522674,0.14833070370927892,0.03651211122043829,0.2960405243309121,0.15364372354458578,0.03381614629702945,-0.028274179173477354,-0.030949475790079187,-0.07629080014250082,-0.013573280449935728,-0.004471012402550691,-0.03780087777987839,-,-,-,-,-,-,-
0.5356662684815184,0.0133916567120379,0.14974059952306062,0.07506380109592156,0.028348896703436485,0.9854641133370633,0.14825196453280898,0.07278479677114605,0.028348896703436485,0.9859069895167771,0.8092254506089315,0.18349792900254616,-0.43844701237720707,0.8089410416372285,0.18303277251181496,-0.4362091370588326,0.2989299913716099,0.15708050432854836,0.03381614629702945,0.2950766047370803,0.15230445709611473,0.03355668047336824,-0.06935006742142677,-0.024893528730461703,-0.08438559849293475,-0.013573280449935728,-0.0075742011343660764,-0.052372760475717844,-,-,-,-,-,-,-
0.5490579251935565,0.0133916567120379,0.14992284426878746,0.07483083757321084,0.027104258209280557,0.985489140326454,0.1474490829709301,0.07278479677114605,0.027508074027728435,0.9859081548370067,0.8090110801946335,0.18114724576812738,-0.4386267135814912,0.8083389697940375,0.18114724576812738,-0.4362091370588326,0.29948947584523955,0.1562520831490799,0.0313714672585359,0.29478677258040786,0.15220953439674112,0.0313714672585359,-0.05326249011420155,-0.013081355221047607,-0.09608305445935034,-0.014300139301265079,-0.008299570302293346,-0.057447135830659836,-,-,-,-,-,-,-
0.5624495819055945,0.0133916567120379,0.15362979453191108,0.07611131833228962,0.027508074027728435,0.9848087425064264,0.1474490829709301,0.07277689947424204,0.027104258209280557,0.9859886833360614,0.8082957875598795,0.18303277251181496,-0.43944148925227644,0.8083389697940375,0.17939288254147281,-0.4362091370588326,0.3070188630885231,0.15903180433659347,0.031193068722794592,0.29478677258040786,0.15106040898804807,0.031193068722794592,0.013889107512619903,-0.04120200232922274,-0.2700839313388204,-0.014300139301265079,-0.01248829201690128,-0.07629080014250082,-,-,-,-,-,-,-
0.5758412386176325,0.0133916567120379,0.13991249742559034,0.07170372339051109,0.021651262968834507,0.9873268414906614,0.14737973158809625,0.07277689947424204,0.023846493203852393,0.9859889522370662,0.8079634259693171,0.16905742818824224,-0.4362091370588326,0.808334504020788,0.17637522285734578,-0.4362812955646025,0.2798390574396996,0.14819037714621608,0.022942697326978845,0.29478677258040786,0.15106040898804807,0.02539636013448998,-0.049037856857282555,-0.06608968802709597,-0.39144561755869167,-0.014300139301265079,-0.013081355221047607,-0.08438559849293475,-,-,-,-,-,-,-
0.5892328953296703,0.0133916567120379,0.14737973158809625,0.07441018621209924,0.023846493203852393,0.9859886833360614,0.14642524028461282,0.07265329195685921,0.021850105623379978,0.9861681226629496,0.808334504020788,0.17487031865090177,-0.4378862833070043,0.8082957875598795,0.17487031865090177,-0.4362091370588326,0.29478677258040786,0.15437664012816743,0.02539636013448998,0.29328926649461495,0.15088559593646877,0.024159935264849608,-0.07325244371399729,-0.03125522298749164,-0.15749059680388242,-0.014300139301265079,-0.013081355221047607,-0.09555193002090322,-,-,-,-,-,-,-
0.6026245520417083,0.0133916567120379,0.14608898577920784,0.07297256517219547,0.021777084556569747,0.9863360337909226,0.14627180639950596,0.07265329195685921,0.021777084556569747,0.9862332401357167,0.8081642223123634,0.17115771670744898,-0.4370710218366549,0.8082786397520165,0.17115771670744898,-0.4362812955646025,0.2924329861863688,0.15088559593646877,0.02188848763468698,0.29328926649461495,0.14955045582845283,0.022942697326978845,-0.025743181353549967,-0.01248829201690128,-0.015268052321932011,-0.014355054869536487,-0.013081355221047607,-0.09555193002090322,-,-,-,-,-,-,-
0.6160162087537461,0.0133916567120379,0.15492598571808147,0.07991186942362737,0.02938450853317456,0.9842502642787381,0.14608898577920784,0.07251817828136406,0.021651262968834507,0.9863360337909226,0.8093848967634669,0.18446302381067506,-0.4411238192985043,0.8082477372479768,0.170590527663881,-0.4362812955646025,0.30943620591456167,0.16718920239889368,0.03355668047336824,0.29318708010631145,0.14871293475796987,0.02188848763468698,-0.011849708762079261,-0.05141258585627755,-0.17805204799385052,-0.015471459022543009,-0.013081355221047607,-0.09555193002090322,-,-,-,-,-,-,-
0.6294078654657841,0.0133916567120379,0.14506915615281007,0.0723275587612893,0.018781701623566703,0.9865956171911909,0.14597433043982733,0.0723275587612893,0.019338580263423062,0.9864730561267184,0.8081949019116987,0.16572601272067902,-0.4363400044457073,0.8082376400225326,0.16905742818824224,-0.4363400044457073,0.29077701183481164,0.14871293475796987,0.016255014266402412,0.29318708010631145,0.14833070370927892,0.016389869022752634,0.00521130548021623,-0.04593158821146363,-0.2101309281669066,-0.015471459022543009,-0.013081355221047607,-0.09555193002090322,-,-,-,-,-,-,-
0.6427995221778221,0.0133916567120379,0.14551814675672028,0.07277689947424204,0.018570653176840448,0.9865004423252892,0.14597433043982733,0.0723275587612893,0.018781701623566703,0.9864796792693968,0.8082786397520165,0.16484407495119838,-0.4362812955646025,0.8081949019116987,0.16572601272067902,-0.43658293998944964,0.29173538258290277,0.14955045582845283,0.015634333854960047,0.29328926649461495,0.14819037714621608,0.016255014266402412,-0.007640272426241492,-0.008299570302293346,-0.057447135830659836,-0.015471459022543009,-0.013081355221047607,-0.09555193002090322,-,-,-,-,-,-,-
0.6561911788898601,0.0133916567120379,0.14353111737138982,0.06973432152748192,0.014179293395412466,0.9870840341055208,0.14581835862704523,0.0723275587612893,0.018570653176840448,0.9865004423252892,0.8082376400225326,0.1586850071043794,-0.4353929021411611,0.8081642223123634,0.16484407495119838,-0.43658293998944964,0.2882205867564762,0.142216526914706,0.008055631862314172,0.29328926649461495,0.14594719361868247,0.015634333854960047,-0.03304143600835658,-0.0036707708285245583,-0.02750173532221764,-0.015471459022543009,-0.013081355221047607,-0.09555193002090322,-,-,-,-,-,-,-
