,Time,dt,_vrpnQuat_x,_vrpnQuat_y,_vrpnQuat_z,_vrpnQuat_w,_vrpnPos_x,_vrpnPos_y,_vrpnPos_z
0,0.0,0.013391656712037958,-0.14953625202178955,0.0004893363220617175,0.07286963611841202,-0.9860672950744629,-0.22052441537380219,0.2911333441734314,-0.9389989972114563
1,0.013391656712037958,0.013391656712037958,-0.1496780197941282,0.0015477581967101976,0.07682686683183408,-0.9857539035495255,-0.2210168963280502,0.29036539257835703,-0.93373723231542
2,0.026783313424075916,0.013391656712037958,-0.1503947663647001,-0.002859166722128819,0.06912558807838963,-0.9862106308008184,-0.21893129840188996,0.29154225986850396,-0.948532215345111
3,0.040174970136113874,0.013391656712037958,-0.15113469898907272,-0.0022036442743356265,0.073502179901394,-0.9857742157388867,-0.21955461418725483,0.2908630074873938,-0.9446828686026044
4,0.05356662684815183,0.013391656712037958,-0.1513692360163626,-0.004243160988257453,0.07429130883307311,-0.9856731246056623,-0.2193180340581968,0.29139019878606076,-0.9480261370803421
5,0.06695828356018985,0.013391656712037958,-0.13537360474594778,-0.0002536593394621956,0.059630131396452284,-0.9892064128319368,-0.22006903217765125,0.29282067745921436,-0.9384933942580924
6,0.08034994027222775,0.013391656712037958,-0.16077705464712305,-0.002766169187536573,0.0882092735327112,-0.9832550979923524,-0.21656803357116475,0.28738168471164505,-0.9506997988552012
7,0.09374159698426576,0.013391656712037958,-0.15877010529391383,-0.013747419148231067,0.07361287292964694,-0.9845308817235316,-0.21900009769036613,0.2955006666585426,-0.9613696604772537
8,0.10713325369630367,0.013391656712037958,-0.14897695082884357,-0.00989293384675604,0.07046668695940755,-0.9862731337711514,-0.21787707973361603,0.2933690773790736,-0.9575794947717482
9,0.12052491040834168,0.013391656712037958,-0.1510024688531091,-0.012378085253007818,0.07078020004536482,-0.9859202723591842,-0.21770061162523355,0.2945565533876313,-0.9607415143369059
10,0.13391656712037958,0.013391656712037958,-0.15172320341113993,-0.00924721810194078,0.07108022028417074,-0.9858197345584878,-0.21953830897036286,0.2947867648781336,-0.9542101359452737
11,0.1473082238324176,0.013391656712037958,-0.15103155885821384,-0.012084460064099457,0.07057583097296448,-0.9859351039231138,-0.21855749730745913,0.29472430121343857,-0.9603067795613426
12,0.1606998805444556,0.013391656712037958,-0.1498276399419617,-0.012570514866064902,0.07008545024312522,-0.9861484702048333,-0.21923174329742176,0.29519586581818347,-0.9606802387488056
13,0.1740915372564935,0.013391656712037958,-0.1580186747885712,-0.029430575982038784,0.07526925741259899,-0.9842604591466543,-0.2181385880621208,0.2993652665886644,-0.9830977981700932
14,0.18748319396853141,0.013391656712037958,-0.1499469503511408,-0.016913250858989988,0.06902759051270299,-0.9861327194755494,-0.21944706075399056,0.2962297061461338,-0.9661264402701492
15,0.20087485068056943,0.013391656712037958,-0.1513788851376935,-0.019800696789307362,0.07002718038603913,-0.9857923566462491,-0.2196836520661576,0.29640320307970786,-0.9703536847282944
16,0.21426650739260744,0.013391656712037958,-0.15241512533858367,-0.015527249601812764,0.06922678099306204,-0.985787951590865,-0.22067425054657783,0.2971229282015938,-0.9648773813665796
17,0.22765816410464534,0.013391656712037958,-0.15047063608992492,-0.026377303042967756,0.07150461853765806,-0.9856824157646374,-0.22112652519222764,0.295999078606826,-0.9792441425796582
18,0.24104982081668325,0.013391656712037958,-0.1504888730879568,-0.024779376018566897,0.07053620352004421,-0.9857817849995186,-0.2213433680509096,0.29632141182889404,-0.9774272806100966
19,0.25444147752872126,0.013391656712037958,-0.15169188783952497,-0.027899799825580707,0.07297372295592719,-0.9853335025221207,-0.22212428352411445,0.2953226099944997,-0.9822119108727939
20,0.2678331342407593,0.013391656712037958,-0.15376184781218388,-0.0189751349017062,0.06774617138808417,-0.985651598626862,-0.22098751912649786,0.29808459030622014,-0.9682934785887807
21,0.2812247909527972,0.013391656712037958,-0.15076939456190644,-0.028157481559925746,0.07203511300205345,-0.9855370671785452,-0.2230252477640537,0.2954680497661969,-0.9824830457355791
22,0.2946164476648351,0.013391656712037958,-0.1493580778201907,-0.031623493899035814,0.07217266086096327,-0.9856440443383828,-0.22327794751168933,0.2951148258191716,-0.9872326368309032
23,0.3080081043768731,0.013391656712037958,-0.15422522007997225,-0.033269531118651455,0.07469934278788005,-0.984646991292024,-0.2238187848263072,0.2948440993110513,-0.9899622337365224
24,0.3213997610889111,0.013391656712037958,-0.15920002991650653,-0.03547391252485526,0.07806883667547242,-0.9835510694116213,-0.2250308571849816,0.2938974870920307,-0.9945945307763258
25,0.3347914178009491,0.013391656712037958,-0.14866142476303,-0.032741799857262305,0.07201993703330338,-0.9857270639531174,-0.22410397082199082,0.29447560295858854,-0.9900076971144203
26,0.348183074512987,0.013391656712037958,-0.15032847585390274,-0.03482101526320862,0.07346884454943337,-0.9852874814134897,-0.2250066214011134,0.2946516277658783,-0.9930028674379991
27,0.3615747312250249,0.013391656712037958,-0.14745079067682568,-0.03574168182038354,0.0704737892228021,-0.9859195732950569,-0.22497778349450742,0.2956310940545562,-0.9933473696442032
28,0.37496638793706294,0.013391656712037958,-0.15995956994170896,-0.03443920369235,0.08201803653885645,-0.9831834727358562,-0.22492702927992222,0.29079708819279076,-0.9979210503835261
29,0.38835804464910095,0.013391656712037958,-0.15035982329029907,-0.03529555793600635,0.07322137556288513,-0.985284654799164,-0.22574848174677567,0.29466293327862136,-0.9950484298228597
30,0.40174970136113886,0.013391656712037958,-0.14985268996021245,-0.035872229451547756,0.07306516321889994,-0.9853530221859905,-0.22614492337071995,0.2947058622645554,-0.9957849086211965
