Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
-0.36548865377902984,0.14732336580753327,-0.8191915595531464,-0.00976471047848463,-0.26343319356441497,0.0021013584407046436,-0.964625945687294
