Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
1.5698421812057495,-0.0031078788824379444,0.19695930764079095,5.0963080411747796e-05,0.00016581253254116746,0.00029321422494831494,-0.9999999684095383
