,Time,dt,_vrpnQuat_x,_vrpnQuat_y,_vrpnQuat_z,_vrpnQuat_w,_vrpnPos_x,_vrpnPos_y,_vrpnPos_z,_ftforce_x,_ftforce_y,_ftforce_z,_fttorque_x,_fttorque_y,_fttorque_z
0,0.0,0.0100014640848764,-0.0530360388008706,-0.7197613408179782,0.045155144085349506,0.6903781538304105,1.564241641240634,-0.22454939098614046,0.7575824373090649,18.272223,-42.602795,-69.27332,0.786725,-42.602795,-69.27332
1,0.0100014640848764,0.0100014640848764,-0.10012764575669927,-0.6917598741916829,0.06682746642052832,0.714730640283536,1.5531581544699031,-0.16958001306649842,0.799587050640153,10.871125611008438,-44.1436871004755,-70.6785817473456,0.8494116760415391,-44.1436871004755,-70.6785817473456
2,0.0200029281697528,0.0100014640848764,0.015299664483550862,-0.7107007318523749,0.018695221273162255,0.7056913387467187,1.5694573176648152,-0.27896943023340515,0.6822138630979616,2.4685436094895414,-41.245799149847876,-68.63864539834121,0.7486034671768494,-41.245799149847876,-68.63864539834121
3,0.030004392254629197,0.0100014640848764,-0.05172002355209383,-0.6930594244245706,0.04937477621224239,0.717345800927629,1.56060780379952,-0.20515818370080915,0.759577450301267,-6.633608111988659,-40.36099755794323,-64.04534126794239,0.7735022159570789,-40.36099755794323,-64.04534126794239
4,0.0400058563395056,0.0100014640848764,-0.034096793757808636,-0.6987074493315129,0.0338688288033664,0.7135820078145296,1.5668783854942387,-0.22119551234470075,0.7467888105602538,-14.168410619422746,-36.65338187057018,-60.98694684861129,0.6488052239606531,-36.65338187057018,-60.98694684861129
5,0.050007320424381996,0.0100014640848764,-0.03888491394191916,-0.7081078376027992,0.047410776633835645,0.7035430951025077,1.5467073954763608,-0.2487505868677786,0.6887580619820608,-19.63115125421613,-30.762898544718418,-56.79914211472481,0.3681595428835658,-30.762898544718418,-56.79914211472481
6,0.060008784509258395,0.0100014640848764,0.0046070395076642685,-0.7094271236276061,-0.0257516382851287,0.7080930753882732,1.5965367173515665,-0.24026978040827163,0.7690583455202631,-22.97798081862495,-26.078085048506342,-56.14056160430933,0.08132528829772105,-26.078085048506342,-56.14056160430933
7,0.0700102485941348,0.0100014640848764,-0.11095039032148761,-0.6953456322527353,0.155175977836834,0.7071254823667794,1.4764538180432059,-0.2575895935007939,0.586987429970131,-25.403433900874397,-21.594835769243858,-51.55344619875324,-0.10152663843898774,-21.594835769243858,-51.55344619875324
8,0.0800117126790112,0.0100014640848764,-0.08888483813949545,-0.700069314256554,0.12002574481427852,0.7052229093467609,1.4889871436234403,-0.23709898579213648,0.7303802156389727,-27.71910022154647,-17.961742110103092,-49.50677826870066,-0.2555558906542588,-17.961742110103092,-49.50677826870066
9,0.09001317676388759,0.0100014640848764,-0.018726991865617087,-0.701382760476434,0.01725236528969468,0.7128176123787041,1.5750337394553664,-0.2581365181807687,0.6100012945095374,-25.213518432813263,-15.042010117130166,-49.463459045637315,-0.34874023178031416,-15.042010117130166,-49.463459045637315
10,0.10001464084876394,0.0100014640848764,-0.018128589444520154,-0.7026515935531352,0.03492832679093239,0.7103573727483155,1.552756169510552,-0.23450038523055272,0.6587038456721616,-25.804176566793366,-11.523095544209989,-48.14409283679468,-0.4387884379353396,-11.523095544209989,-48.14409283679468
11,0.11001610493364039,0.0100014640848764,-0.047581756698299046,-0.7141430970422609,0.0021495827472929993,0.6995201912175436,1.5654481667953037,-0.2750580972988735,0.6883751586636419,-23.39648199953035,-8.959825902284598,-46.23669767176353,-0.4025541178828512,-8.959825902284598,-46.23669767176353
12,0.12001756901851673,0.0100014640848764,0.03742519091775417,-0.6802570487829618,0.05741707626222352,0.7333304475441685,1.5456723006237845,-0.16996059278932615,0.5510948073239594,-23.362595193965294,-6.587512085577896,-45.49014146913349,-0.36495721608621035,-6.587512085577896,-45.49014146913349
13,0.1300190331033932,0.0100014640848764,0.022694519401941123,-0.6882948202153134,0.03547667590844652,0.7255844340551707,1.5524208400060193,-0.18586060178277866,0.5771913302680688,-23.78597757753897,-4.05866163020914,-44.01094659111823,-0.26672993045786186,-4.05866163020914,-44.01094659111823
14,0.14002049718826953,0.0100014640848764,-0.01454858922760302,-0.7058992323720163,0.004465638099053196,0.7082363131923021,1.5598290816450924,-0.22923149934555773,0.6346033584909666,-21.193448315053303,0.69015249818293,-43.114765260195824,-0.33690076368756144,0.69015249818293,-43.114765260195824
15,0.150021961273146,0.0100014640848764,-0.014023517925371903,-0.7107840608151329,0.01755582325030721,0.702983708883322,1.5568340596278705,-0.2001421839593939,0.6257317679745794,-19.263898751534516,4.759024861913019,-39.67320171246471,-0.4335894934688478,4.759024861913019,-39.67320171246471
16,0.16002342535802233,0.0100014640848764,0.0031486739273653384,-0.7097013894926839,0.010158964450040883,0.7047739300926726,1.5709128228681535,-0.239672440161772,0.621194522411285,-16.541793903024452,10.11726424138343,-39.200041649526874,-0.5911060442575986,10.11726424138343,-39.200041649526874
17,0.17002488944289879,0.0100014640848764,-0.03787589268552423,-0.6891703491263867,0.013596506951384962,0.7242994698342388,1.5447723227051142,-0.1468269310246515,0.6153598666112976,-15.074554135158309,14.08193348753058,-37.51795707508387,-0.6026856113848026,14.08193348753058,-37.51795707508387
18,0.18002635352777513,0.0100014640848764,0.022133763457219544,-0.6602238254300533,-0.043451423714092656,0.756967047576478,1.5536981451654739,-0.2329825354614634,0.5826769912049565,-11.688833417384975,18.026499187541415,-40.66654853245562,-0.544159087515911,18.026499187541415,-40.66654853245562
19,0.19002781761265158,0.0100014640848764,-0.08481944283204261,-0.7099101653700222,0.062036474174169375,0.7001831818224779,1.5558483069019937,-0.14493634746773412,0.6397732003914112,-11.411090306312333,21.311799396626796,-38.378327609121804,-0.4450464659503117,21.311799396626796,-38.378327609121804
20,0.20002928169752793,0.0100014640848764,0.08927234280574775,-0.8057494454358719,0.05252924657128137,0.6099233887028458,1.5855017457067067,-0.15053761841069768,0.6687215514094867,-7.251334425156411,25.184187631941555,-37.48335845145099,-0.4001771921270607,25.184187631941555,-37.48335845145099
21,0.21003074578240438,0.0100014640848764,0.25716111444326045,-1.0013890045687082,0.14865496257125427,0.41569396956825583,1.6322415182895555,-0.05580158294575617,0.7647468512218747,-3.140556173262182,28.511776384469705,-37.14627966953483,-0.3220083521236989,28.511776384469705,-37.14627966953483
22,0.22003220986728073,0.0100014640848764,-0.2036918384938344,-0.5489124102800539,-0.0012687362839218402,0.8580796703119781,1.5264732690562695,-0.2215576418233294,0.5731474098340729,-0.17631355321392064,30.251531547498253,-36.67556455854428,-0.2404389845961254,30.251531547498253,-36.67556455854428
23,0.23003367395215718,0.0100014640848764,-0.025452358814716827,-0.7416204227643851,0.0756984582781615,0.6676726971200236,1.5713343621258111,-0.14587834864815646,0.6649586204069412,3.4553293692549,33.74653383234352,-37.66982880828614,-0.22317927391642559,33.74653383234352,-37.66982880828614
