Time,dt,quatx,quaty,quatz,quatw,quatx_filter,quaty_filter,quatz_filter,quatw_filter,posx,posy,posz,eulerx,eulery,eulerz,eulerx_filter,eulery_filter,eulerz_filter,wx,wy,wz,wx_filter,wy_filter,wz_filter,quatwTarget,quatxTarget,quatyTarget,quatzTarget,posxTarget,posyTarget,poszTarget
0.0893304362192723,0.0089330436219272,-0.02059454647817464,0.16153688206947295,-0.12402162692717059,0.9788259990626369,-0.02059454647817464,0.17438378740761554,-0.11188023035201938,0.978437505130615,0.20739331002202777,0.10482815849278844,1.0684552867202821,-0.0002627569466309154,0.3271456100989969,-0.25202240432988576,-0.0002627569466309154,0.3578666665940351,-0.22996332712825085,0.08413815985695103,0.06029636121516788,0.014857860373978828,0.096001714611255,0.09732661390623751,-0.0038113112052163716,-,-,-,-,-,-,-
0.0982634798411995,0.0089330436219272,-0.01855338742104319,0.16112987816901156,-0.12365514613321599,0.9789802546584978,-0.02059454647817464,0.17438378740761554,-0.11189407068797633,0.9783874069625201,0.20745708674471564,0.10497585911681004,1.0687762464214878,0.003717873853751108,0.3258079985893767,-0.2519006383508757,-0.0002627569466309154,0.3578666665940351,-0.2325319359015081,0.0809652985561767,0.26564225261216656,0.02270651871904123,0.096001714611255,0.09732661390623751,-0.0038113112052163716,-,-,-,-,-,-,-
0.1071965234631268,0.0089330436219272,-0.02527628853715206,0.1739357497427541,-0.10847816717197163,0.978437505130615,-0.019592496057642295,0.176687754210032,-0.11189407068797633,0.9783874069625201,0.20522268288461198,0.10894742634966603,1.0630429656238944,-0.012497631248522545,0.35314919807398404,-0.21860565054725134,0.0003692319101680219,0.35977723128268435,-0.2325319359015081,0.14831009124004393,0.27370494047721033,-0.35087677056581945,0.10172995025614055,0.09925559108139492,-3.310621011795164e-15,-,-,-,-,-,-,-
0.116129567085054,0.0089330436219272,-0.045809977345629464,0.17438378740761554,-0.09717680769126186,0.9787994731873857,-0.019592496057642295,0.176687754210032,-0.11532125336201199,0.978308008901127,0.2021073458963567,0.10263773555966983,1.071787036026146,-0.059593981827728015,0.3578666665940351,-0.18713297391227224,0.0003692319101680219,0.35977723128268435,-0.23914826974025516,0.07404105732460965,0.12771447306349135,-0.3697405490767462,0.10172995025614055,0.09925559108139492,-0.0038113112052163716,-,-,-,-,-,-,-
0.1250626107069813,0.0089330436219272,-0.015456497985363547,0.18010956303829012,-0.1086638290183149,0.9775038691663901,-0.019407228169788668,0.17775160797558523,-0.11532125336201199,0.978308008901127,0.20585064062256242,0.11486186637316194,1.0542413571728917,0.00954903889907932,0.3634219043736784,-0.22317465096916278,0.003717873853751108,0.361482903927441,-0.23869707222330971,0.04461282374617924,0.009416013124436406,-0.13583367587273942,0.1054293144153799,0.1037410670377579,-0.0038113112052163716,-,-,-,-,-,-,-
0.1339956543289085,0.0089330436219272,-0.030737099454797294,0.176687754210032,-0.10293080261261642,0.9783874069625201,-0.019407228169788668,0.176687754210032,-0.11657214970472854,0.978090150793628,0.20374821833554435,0.10765041020353393,1.0637994989830433,-0.025401220061606722,0.35977723128268435,-0.20501837160144154,0.003717873853751108,0.35977723128268435,-0.23914826974025516,0.12438258960255166,-0.03822546379789188,-0.1304647593922779,0.1054293144153799,0.1037410670377579,-0.012774302355051448,-,-,-,-,-,-,-
0.1429286979508357,0.0089330436219272,-0.019592496057642295,0.180018148318429,-0.10735561272297742,0.9775911071563148,-0.01855338742104319,0.17714522551492543,-0.11657214970472854,0.9775911071563148,0.20483244992919936,0.11277923194724654,1.05764328735127,0.0003692319101680219,0.36417124332893014,-0.21882437612318562,0.0048088960360042066,0.35977723128268435,-0.23914826974025516,0.10172995025614055,0.14182436793514977,0.015733688195229217,0.1054293144153799,0.1037410670377579,-0.012774302355051448,-,-,-,-,-,-,-
0.151861741572763,0.0089330436219272,-0.028646759734309843,0.17775160797558523,-0.10245569158778248,0.978308008901127,-0.018338389535190517,0.17775160797558523,-0.11657214970472854,0.9775038691663901,0.20350950479953145,0.10659345790888103,1.063048479104057,-0.020985011551836408,0.361482903927441,-0.20485927548996008,0.005082509163385929,0.361482903927441,-0.23914826974025516,0.21945837984567065,0.09925559108139492,0.03890323676924537,0.12438258960255166,0.09925559108139492,-0.028565497101639803,-,-,-,-,-,-,-
0.1607947851946902,0.0089330436219272,-0.009930563326602276,0.1838116882980871,-0.11189407068797633,0.9765215635621659,-0.016468426305028903,0.17775160797558523,-0.11657214970472854,0.9773001843676057,0.205307846237607,0.11746416632437273,1.0527090136501762,0.023316278485673525,0.3695699989683625,-0.2325319359015081,0.008239889626865171,0.361482903927441,-0.23914826974025516,0.19034240425080645,0.27897233546376793,0.04100358005055093,0.14831009124004393,0.09732661390623751,-0.0623193875450305,-,-,-,-,-,-,-
0.1697278288166174,0.0089330436219272,-0.01632262650397003,0.18032619426882832,-0.11000175071141688,0.9773001843676057,-0.01632262650397003,0.180018148318429,-0.11657214970472854,0.9772547258939701,0.20476134810982338,0.11442633982072993,1.055455157799517,0.00831307448455565,0.36404461169889935,-0.2257001518016275,0.00831307448455565,0.3633737220696749,-0.23925441132091407,0.09050714918186524,0.26514929848360314,-0.08571415107440061,0.19034240425080645,0.0933846482890789,-0.028565497101639803,-,-,-,-,-,-,-
0.1786608724385447,0.0089330436219272,-0.016468426305028903,0.180111385342391,-0.11073337583123696,0.9772547258939701,-0.015545497950858987,0.180018148318429,-0.11754305426635583,0.9771201275700567,0.20469295279751476,0.11484509890531103,1.055201513736194,0.008239889626865171,0.36363792154559693,-0.22717373921359751,0.00954903889907932,0.3633737220696749,-0.24580636700558145,0.08297915834372546,0.02841142104412165,0.010481788135607484,0.19034240425080645,0.0872193299865796,-0.0623193875450305,-,-,-,-,-,-,-
0.1875939160604719,0.0089330436219272,-0.015545497950858987,0.18021489352246944,-0.11188023035201938,0.9771201275700567,-0.015545497950858987,0.18010956303829012,-0.11657214970472854,0.9768469779091057,0.20469611827686185,0.11577155236613454,1.054367987703312,0.01064130129296581,0.3636219292135596,-0.22996332712825085,0.00954903889907932,0.3634219043736784,-0.23925441132091407,0.008995127441526071,0.009748768607007133,-0.0038113112052163716,0.14831009124004393,0.07456488385695827,-0.0623193875450305,-,-,-,-,-,-,-
0.1965269596823991,0.0089330436219272,-0.00643014065431887,0.18334527569820402,-0.11754305426635583,0.9759747914593141,-0.015456497985363547,0.180018148318429,-0.11754305426635583,0.9766937112999462,0.20540347950851046,0.12184486932512223,1.048971690436884,0.03274380359307516,0.36761667843524215,-0.24580636700558145,0.01064130129296581,0.3633737220696749,-0.24580636700558145,0.02872023621105981,0.009407299057950153,-0.10859410587246864,0.13328100007094168,0.06907631058141586,-0.028565497101639803,-,-,-,-,-,-,-
0.2054600033043263,0.0089330436219272,-0.036253606562373315,0.17188276253556714,-0.100772627881353,0.9792787496031192,-0.015456497985363547,0.18010956303829012,-0.11754305426635583,0.9765215635621659,0.2030651679106028,0.10333852546992103,1.0656946827432385,-0.03873499954600845,0.3511192825754952,-0.19821613403784433,0.01064130129296581,0.3633737220696749,-0.24580636700558145,0.5862600007811128,0.0933846482890789,-0.10675275632545293,0.13328100007094168,0.06907631058141586,-0.028565497101639803,-,-,-,-,-,-,-
0.2143930469262536,0.0089330436219272,0.018837171130365177,0.19246891318575354,-0.1316044656643304,0.9722556983932293,-0.010409970103162497,0.180111385342391,-0.11937037595077128,0.9760186608723903,0.20742381565561496,0.13759666605664092,1.0348685017671666,0.094067069291766,0.3782555356863755,-0.28710309852746585,0.022841847732371967,0.3634219043736784,-0.24913896324771256,0.6401222937942609,0.0872193299865796,-0.0955607209322538,0.13328100007094168,0.06907631058141586,-0.028565497101639803,-,-,-,-,-,-,-
0.2233260905481809,0.0089330436219272,-0.010409970103162497,0.18072641022441377,-0.11532125336201199,0.9766937112999462,-0.009930563326602276,0.180111385342391,-0.11937037595077128,0.9759747914593141,0.20540623402293878,0.12002276082398844,1.0511328067523031,0.022841847732371967,0.3633737220696749,-0.23925441132091407,0.023316278485673525,0.3634219043736784,-0.2519006383508757,0.43334615253615305,0.07456488385695827,0.07381396467217005,0.1440753398649595,0.06029636121516788,-0.022001690311107085,-,-,-,-,-,-,-
0.2322591341701081,0.0089330436219272,-0.002547725337596218,0.18391323261708717,-0.12051674112908405,0.9755230120666364,-0.00643014065431887,0.18021489352246944,-0.11937037595077128,0.9755230120666364,0.20609911113758828,0.12581222577917242,1.0455560806541628,0.042189770089115175,0.3676647906121655,-0.2536812013852785,0.03274380359307516,0.3634219043736784,-0.2519006383508757,0.804090859620533,0.13478251209371037,0.14103946202440468,0.14831009124004393,0.02841142104412165,-0.022001690311107085,-,-,-,-,-,-,-
0.2411921777920353,0.0089330436219272,0.0036641628277346086,0.18394984616997023,-0.12213749770493712,0.975310955367155,-0.002547725337596218,0.18032619426882832,-0.11937037595077128,0.9753564256147473,0.20805870334966303,0.13066572269249144,1.0433381876038639,0.05580583018964003,0.36604101427610747,-0.25949328974833374,0.042189770089115175,0.3634219043736784,-0.2536812013852785,0.8164298001892166,0.15849159120120443,0.019857458646338096,0.16542605774466276,0.026427019123339335,-0.028565497101639803,-,-,-,-,-,-,-
0.2501252214139625,0.0089330436219272,0.0008854968834232841,0.1839711432126505,-0.12179358510333728,0.9753564256147473,0.0008854968834232841,0.18072641022441377,-0.12051674112908405,0.975310955367155,0.20702698049193335,0.12897365428031493,1.0435459674877083,0.04987812573853656,0.3668311091191523,-0.25770992169905105,0.04987812573853656,0.3634219043736784,-0.25770992169905105,0.7231608002437998,0.13620396994059264,-0.14499311809346965,0.16542605774466276,0.018000843134388954,-0.028565497101639803,-,-,-,-,-,-,-
0.2590582650358898,0.0089330436219272,-0.019407228169788668,0.18281648458727673,-0.11657214970472854,0.9760186608723903,0.0036641628277346086,0.18072641022441377,-0.12179358510333728,0.974926231532083,0.20246828943517325,0.11706393120561243,1.0489011006825169,0.005082509163385929,0.3697574502436414,-0.23869707222330971,0.05580583018964003,0.3634219043736784,-0.25804970766289737,0.8754359184135638,0.3336501830978779,-0.028565497101639803,0.16542605774466276,0.016511720348191088,-0.022001690311107085,-,-,-,-,-,-,-
0.267991308657817,0.0089330436219272,0.04555350993142888,0.17192590830805085,-0.15304116179115726,0.9720826932843686,0.008826142660280294,0.18263505216215725,-0.12213749770493712,0.9744667360065538,0.21846310414171577,0.14974366396203442,1.0350590677644158,0.14959683045634664,0.32605594618251965,-0.33696083973428026,0.06906478415669115,0.3633737220696749,-0.25949328974833374,0.8710936627078633,0.3154498390376396,-0.3170043248547614,0.16542605774466276,0.016511720348191088,-0.0038113112052163716,-,-,-,-,-,-,-
0.2769243522797442,0.0089330436219272,0.008826142660280294,0.17714522551492543,-0.13438940193950466,0.974926231532083,0.011079507625573096,0.18263505216215725,-0.12601023287225457,0.9744667360065538,0.21034872153433848,0.13386107130009442,1.0415833641341397,0.06906478415669115,0.3501458105089963,-0.28618603827961264,0.07316183843239354,0.3633737220696749,-0.2736147120634409,0.3860409979019223,0.026427019123339335,-0.6106296167781309,0.16542605774466276,0.018000843134388954,0.002007473973432068,-,-,-,-,-,-,-
0.2858573959016715,0.0089330436219272,0.011227770769537066,0.19254891764043136,-0.11937037595077128,0.9739350927163559,0.011227770769537066,0.18263505216215725,-0.128178255416519,0.9744667360065538,0.21159206590519553,0.14734991995450392,1.033392783921164,0.07316183843239354,0.3815718902690599,-0.25804970766289737,0.0752133447265817,0.36223261343167135,-0.27617334297427965,0.24758690670210898,0.014736158882038997,-0.4638150990937806,0.16542605774466276,0.018000843134388954,0.002007473973432068,-,-,-,-,-,-,-
0.2947904395235987,0.0089330436219272,0.03264756794398815,0.168257270643757,-0.15009010018737381,0.9737025156630748,0.012501952583302677,0.18263505216215725,-0.1305266111917293,0.9744667360065538,0.2147062519891083,0.13972841791675383,1.0399487100375375,0.12061839465766333,0.3234767446420945,-0.325583737562988,0.07546706221296784,0.36223261343167135,-0.27932134498048367,0.7145183700235285,-0.12598363710236601,-0.13385986899227356,0.1649873451648781,0.016511720348191088,0.002007473973432068,-,-,-,-,-,-,-
0.303723483145526,0.0089330436219272,0.01765163086164243,0.18710943286742363,-0.12601023287225457,0.9740636022721696,0.017081037371668256,0.18072641022441377,-0.1305266111917293,0.9744667360065538,0.21520391782023318,0.15506189609892843,1.031804346745731,0.08751721813877911,0.3683369270009873,-0.2736147120634409,0.08751721813877911,0.35861784615735814,-0.2793618390020849,0.5493806611408933,-0.14242602802239138,-0.022001690311107085,0.1440753398649595,0.016511720348191088,0.002007473973432068,-,-,-,-,-,-,-
0.3126565267674532,0.0089330436219272,0.10808569340414187,0.1035366631135627,-0.21970708676602038,0.9640157873693993,0.017081037371668256,0.18072641022441377,-0.1316044656643304,0.9744196239361381,0.22377553715337828,0.12445006310784854,1.0566530144684347,0.25979035103884485,0.15272054261567058,-0.46814971867189215,0.08751721813877911,0.3575558457862291,-0.2847866195850264,0.08415801284433856,0.007299826752570696,-0.10675927741803887,0.1440753398649595,0.014736158882038997,0.010481788135607484,-,-,-,-,-,-,-
0.3215895703893804,0.0089330436219272,-0.05568945833610092,0.2544680930713804,-0.044629909606388116,0.9644443192882483,0.01765163086164243,0.18072641022441377,-0.1316044656643304,0.9744196239361381,0.2103467380507682,0.18768616806303912,1.0084471102155708,-0.09769337252991228,0.5187689635684407,-0.06654119051540208,0.08761994167439102,0.35744800953054945,-0.2847866195850264,0.13328100007094168,0.018000843134388954,0.024719736858994024,0.1440753398649595,0.010270219262962734,0.015436135252671419,-,-,-,-,-,-,-
0.3305226140113076,0.0089330436219272,0.026621670471823847,0.1781311400918353,-0.13877020875620602,0.9738087146625007,0.018302639666929462,0.18072641022441377,-0.1316044656643304,0.9744196239361381,0.21959848754255318,0.16073842041773093,1.0313761751003863,0.10789412625422035,0.3464306960663057,-0.30199491332633777,0.0886078293871555,0.3572919727486612,-0.2847866195850264,0.1294733398020146,0.016511720348191088,0.02400752748394033,0.1440753398649595,0.010270219262962734,0.019857458646338096,-,-,-,-,-,-,-
0.3394556576332349,0.0089330436219272,0.02151906901443325,0.18263505216215725,-0.1333104689966215,0.9738632790317021,0.018837171130365177,0.18071763481144018,-0.1316044656643304,0.9744196239361381,0.22101783708220268,0.1676915067566183,1.0288479458384852,0.0968764176240331,0.3575558457862291,-0.28960501568293395,0.0890300922168814,0.35477054027935484,-0.2847866195850264,0.08326030964711413,0.010270219262962734,0.015436135252671419,0.1440753398649595,0.010270219262962734,0.02400752748394033,-,-,-,-,-,-,-
0.3483887012551622,0.0089330436219272,0.011079507625573096,0.18953948904295256,-0.128178255416519,0.9734076029302878,0.019064612266925282,0.18071763481144018,-0.1316044656643304,0.9744196239361381,0.20743825980466424,0.13817421204067162,1.0332618495859442,0.07546706221296784,0.37487698021074056,-0.27617334297427965,0.08987164296140948,0.35477054027935484,-0.2847866195850264,0.07612797215780324,-0.10369955922219048,0.13586537242597357,0.13328100007094168,0.008822108631321431,0.024719736858994024,-,-,-,-,-,-,-
0.3573217448770893,0.0089330436219272,0.02585591352467175,0.17965311012050594,-0.13415321397176683,0.9741966674860264,0.019591880970368063,0.17965311012050594,-0.1305266111917293,0.9744667360065538,0.23589347420341777,0.20336599492294652,1.0221279395323004,0.10514369251139488,0.3502127109585622,-0.29231011310010047,0.08987164296140948,0.35117354135070933,-0.2793618390020849,0.1440753398649595,-0.19970631566137895,0.14789110955779908,0.1294733398020146,0.007299826752570696,0.04205764118811217,-,-,-,-,-,-,-
0.3662547884990166,0.0089330436219272,0.017081037371668256,0.18424943921700523,-0.13177891721877036,0.9738555844103247,0.020314843982284843,0.1787076306324814,-0.1305266111917293,0.9744667360065538,0.22272332157652475,0.17315494235319942,1.0271437563930277,0.08761994167439102,0.36223261343167135,-0.2850546369750595,0.09231561919604303,0.3505307884736055,-0.2793618390020849,0.23270281894700073,-0.13799670832062824,0.04205764118811217,0.08415801284433856,0.00584266503067013,0.04205764118811217,-,-,-,-,-,-,-
0.3751878321209438,0.0089330436219272,0.023397293265934652,0.18284136808841392,-0.1330221887407098,0.97382067039369,0.02151906901443325,0.1781311400918353,-0.1305266111917293,0.9744667360065538,0.2297931170649845,0.18953690804016232,1.0244965111218907,0.10074052825997626,0.35744800953054945,-0.2897298929245484,0.09276151805897515,0.3502127109585622,-0.2793618390020849,0.16542605774466276,-0.05199433218728274,-0.11123863575894169,0.0835295266926171,0.00584266503067013,0.04205764118811217,-,-,-,-,-,-,-
0.3841208757428711,0.0089330436219272,0.025005289592954973,0.18367237154077512,-0.13325073963999542,0.9735930545203957,0.02151906901443325,0.17809786768726674,-0.13177891721877036,0.9744667360065538,0.22871930678701058,0.18679917784272151,1.0250282158534372,0.10446231342881651,0.35861784615735814,-0.290990690229727,0.09276151805897515,0.3501458105089963,-0.2847866195850264,0.0364680943557057,-0.005167700777395277,-0.13466110048071323,0.08326030964711413,0.0023657657483281413,0.08060004623719469,-,-,-,-,-,-,-
0.3930539193647983,0.0089330436219272,0.018302639666929462,0.18071763481144018,-0.13198761406327084,0.9744667360065538,0.02161967293719496,0.17809786768726674,-0.13177891721877036,0.9744667360065538,0.2339298870826374,0.19956391197314532,1.0230870300539832,0.0890300922168814,0.35477054027935484,-0.285224014287611,0.09331315798675188,0.3501458105089963,-0.2847866195850264,0.01098394178388333,0.0014853785168800347,0.002007473973432068,0.07612797215780324,0.0014853785168800347,0.0879977271218397,-,-,-,-,-,-,-
0.4019869629867255,0.0089330436219272,0.02883569615672679,0.18361786444831732,-0.13398878298802783,0.9733961107976462,0.02161967293719496,0.17809786768726674,-0.13177891721877036,0.9744667360065538,0.23002035034491364,0.18803656326406581,1.0242919667114012,0.11268200050204413,0.3572919727486612,-0.29395033908511925,0.09331315798675188,0.3501458105089963,-0.2847866195850264,-0.0263839726372224,-0.0008255648121254719,0.142159810370984,0.0364680943557057,0.0005025977109411259,0.10727039516219053,-,-,-,-,-,-,-
0.4109200066086528,0.0089330436219272,0.012501952583302677,0.17704568830724768,-0.1305266111917293,0.9754287924826809,0.02161967293719496,0.1781311400918353,-0.1305266111917293,0.9748421884179899,0.2420607613121324,0.2191674488962334,1.020253196966079,0.0752133447265817,0.34917983214734427,-0.27932134498048367,0.09331315798675188,0.3502127109585622,-0.2793618390020849,0.0835295266926171,0.07431375960022021,0.3255886753321032,0.02882478545953429,-0.0006758999096443952,0.11573283076381038,-,-,-,-,-,-,-
0.41985305023058,0.0089330436219272,0.019064612266925282,0.1787076306324814,-0.13184396456895886,0.9748421884179899,0.022954609550490213,0.17860850234004785,-0.12907996456296345,0.9748421884179899,0.2397877626402556,0.21220527133006542,1.0211002977723442,0.08987164296140948,0.3505307884736055,-0.2847866195850264,0.09331315798675188,0.3505307884736055,-0.27932134498048367,0.1649873451648781,0.028120430082253768,0.19444819183539258,0.01098394178388333,-0.0006758999096443952,0.12149282999965036,-,-,-,-,-,-,-
0.4287860938525073,0.0089330436219272,0.020314843982284843,0.17809786768726674,-0.1320038259350262,0.9749068912351269,0.023397293265934652,0.1781311400918353,-0.12907996456296345,0.9749068912351269,0.2412337974926222,0.2151064544963504,1.020683070129266,0.09231561919604303,0.3489320433707839,-0.2854485536666731,0.09356365345601603,0.3502127109585622,-0.27932134498048367,0.02882478545953429,-0.002961227614694417,0.11573283076381038,0.006560954395531124,-0.0006758999096443952,0.13586537242597357,-,-,-,-,-,-,-
0.4377191374744344,0.0089330436219272,0.02161967293719496,0.17624352045828723,-0.12907996456296345,0.9756070797134377,0.023397293265934652,0.17860850234004785,-0.128178255416519,0.9754287924826809,0.2481797447692995,0.22966154069630082,1.0184177132161043,0.09331315798675188,0.34511778491338374,-0.2793618390020849,0.09331315798675188,0.3505307884736055,-0.27617334297427965,-0.026715788017887813,0.040494796247464,0.10727039516219053,-0.0056692437197947134,0.0005025977109411259,0.142159810370984,-,-,-,-,-,-,-
0.4466521810963617,0.0089330436219272,0.008659308873736888,0.1777351320481818,-0.13726483779103668,0.9744196239361381,0.023397293265934652,0.17860850234004785,-0.128178255416519,0.9756070797134377,0.23226774781838166,0.19938601048563961,1.0237561368455008,0.06999461652216654,0.35117354135070933,-0.29231782333238465,0.09331315798675188,0.3505307884736055,-0.27617334297427965,-0.06615399541537219,0.0005025977109411259,0.08060004623719469,-0.008033147277103367,0.0014853785168800347,0.14789110955779908,-,-,-,-,-,-,-
0.455585224718289,0.0089330436219272,0.029986218560768187,0.17474321537656384,-0.1211079127951395,0.9766772797780701,0.022954609550490213,0.1787076306324814,-0.12739586168812708,0.9757298665811921,0.2632677008202755,0.2590583017977203,1.0130450205301518,0.10725507896827358,0.34062083170602797,-0.2652028964660773,0.09276151805897515,0.35117354135070933,-0.2751590476189927,-0.01757349723612377,0.008822108631321431,0.0879977271218397,-0.011536981297182312,0.0014853785168800347,0.1554935442372145,-,-,-,-,-,-,-
0.4645182683402162,0.0089330436219272,0.019591880970368063,0.1765962058626734,-0.12739586168812708,0.9758074772718698,0.023397293265934652,0.1787076306324814,-0.12739586168812708,0.9758074772718698,0.2506327672780877,0.2347579727751689,1.0170235046201361,0.0886078293871555,0.3465510736315407,-0.2751590476189927,0.09276151805897515,0.35117354135070933,-0.2751590476189927,-0.08502674821212401,-0.0006758999096443952,0.4642647251646666,-0.017369704163027803,0.0014853785168800347,0.1639073205515259,-,-,-,-,-,-,-
0.4734513119621434,0.0089330436219272,0.02434749881737712,0.17618734574205236,-0.12321787464469312,0.9763106953576577,0.022954609550490213,0.1787076306324814,-0.12321787464469312,0.9763106953576577,0.2576332928093862,0.2481506965762899,1.0145076483497983,0.0968005484678689,0.34481979574314847,-0.2679572709594584,0.09231561919604303,0.35117354135070933,-0.2679572709594584,-0.12278822484051391,0.0023657657483281413,0.6706817048100127,-0.01757349723612377,0.0014853785168800347,0.19444819183539258,-,-,-,-,-,-,-
0.4823843555840706,0.0089330436219272,0.024312845182278827,0.17662849134633937,-0.12133741292576421,0.9764673542051169,0.023397293265934652,0.1787076306324814,-0.12133741292576421,0.9764673542051169,0.2591701939423511,0.2510070327578456,1.013825431013791,0.09618086681400184,0.3459003058159702,-0.2640707404574383,0.09231561919604303,0.35117354135070933,-0.2652028964660773,0.006560954395531124,-0.006623549508831206,0.24454509262042268,-0.01757349723612377,0.0014853785168800347,0.19444819183539258,-,-,-,-,-,-,-
